,0
0,0.0006433027
1,0.00093340577
2,0.00036485333
3,0.0003117946
4,0.0006740141
5,6.910094e-05
6,0.00036566955
7,0.0006584584
8,0.0
9,0.0
10,0.00041962983
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.002142809
17,0.0
18,0.001455282
19,0.0003869165
20,0.00023543097
21,0.0005034717
22,0.0
23,0.00053194753
24,0.0
25,0.00044427937
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.00045574005
35,0.0
36,0.0
37,0.0
38,0.00050062634
39,0.0
40,0.0013237651
41,0.000541015
42,0.0002122089
43,0.0
44,0.00013587534
45,0.0002746636
46,0.00067643606
47,0.001037711
48,0.0
49,0.0
50,0.00018030487
51,0.0
52,0.0
53,0.00033231612
54,0.0
55,0.00031449116
56,4.6771096e-05
57,0.0
58,0.0
59,0.00091024395
60,0.00013849171
61,0.0
62,0.00040184308
63,0.0
64,0.00082330435
65,0.0005025068
66,5.640909e-05
67,0.00047993832
68,0.0
69,0.00074796367
70,4.7298385e-05
71,0.0
72,0.0010676894
73,0.0
74,0.0016565989
75,0.00015064282
76,0.00026801374
77,0.0009796214
78,0.0004412636
79,0.0
80,0.0
81,0.0014015051
82,0.0
83,0.0
84,0.00032261907
85,0.00027041676
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,1.7321256e-05
92,0.0
93,0.00012636125
94,0.0
95,0.0
96,0.00014445212
97,0.000933111
98,0.0
99,0.0005744792
100,9.7084354e-05
101,0.0
102,0.0006522949
103,0.0
104,0.0005172331
105,0.0
106,0.0002800829
107,0.0
108,0.0
109,0.0
110,0.00025957817
111,7.0571914e-06
112,2.4216151e-05
113,0.00065370626
114,6.8122856e-05
115,0.00069858326
116,0.0
117,0.0
118,0.0010275358
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.00049727445
125,0.00012754339
126,0.0
127,0.0006271843
128,0.0
129,0.0006028627
130,0.0
131,0.0
132,0.00032047217
133,0.00040437898
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0001808559
143,0.0
144,0.00043148408
145,0.0
146,0.0009016524
147,0.0010967681
148,0.00036449562
149,0.0006955277
150,0.0
151,0.0
152,0.0007308654
153,5.491114e-06
154,0.0
155,0.0
156,0.0
157,0.00071992393
158,0.0
159,0.0
160,0.0
161,0.0016260218
162,0.0007923822
163,0.0
164,0.0005146877
165,0.00028624738
166,0.0
167,0.0
168,0.0009207143
169,0.00068521197
170,0.0
171,0.0003224905
172,0.0007391469
173,0.0
174,0.0
175,0.0010654941
176,0.00011869344
177,0.0
178,0.0
179,0.0
180,0.00012903287
181,0.0
182,0.0
183,0.0
184,0.0
185,8.262474e-05
186,0.00024689516
187,0.0
188,0.0003468463
189,0.0
190,0.000770939
191,0.0
192,0.00069418864
193,0.0
194,3.140028e-05
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,6.109231e-05
203,0.0
204,0.00071441015
205,0.0003027858
206,0.0
207,0.00066897843
208,0.00034580406
209,0.0
210,0.00015445577
211,0.0
212,0.00018090584
213,0.0
214,0.0
215,0.0003769794
216,0.0012279986
217,0.0
218,0.00026222563
219,0.0
220,0.00019865349
221,0.00036093759
222,0.00041587037
223,0.00056592596
224,0.00033812656
225,0.0
226,0.0
227,9.703447e-05
228,0.00015340326
229,0.0
230,0.0007927659
231,0.0
232,0.00028905302
233,9.5593394e-05
234,1.0127688e-05
235,0.00038220285
236,0.0008805409
237,0.0
238,0.0004403252
239,0.0012357304
240,0.0
241,0.00019995385
242,0.000637702
243,0.0
244,0.0
245,0.0
246,0.00087476417
247,0.0
248,0.00069830235
249,0.00051596324
250,0.0005964437
251,8.649042e-05
252,0.0004985466
253,0.0
254,0.0
255,0.0
256,0.0007695607
257,0.0
258,0.0006263626
259,0.0
260,0.00084657536
261,0.0
262,0.0
263,0.0010612423
264,0.0
265,1.5968793e-05
266,0.0
267,0.00037648197
268,0.0
269,0.0
270,0.000615957
271,0.0
272,0.0
273,0.00054570736
274,0.0
275,0.00036873794
276,0.0
277,0.00041582328
278,0.0001559247
279,0.00094962283
280,0.00096688856
281,0.00017962386
