,0,1
221,0.0027586208,0.45555556
222,0.0027586208,0.46666667
223,0.0027586208,0.47777778
224,0.0027586208,0.4888889
225,0.0027586208,0.5
226,0.0027586208,0.51111114
227,0.0027586208,0.5222222
228,0.0027586208,0.53333336
229,0.0027586208,0.54444444
230,0.0027586208,0.5555556
231,0.0027586208,0.56666666
232,0.0027586208,0.5777778
233,0.0027586208,0.5888889
234,0.0027586208,0.6
235,0.0027586208,0.6111111
236,0.0027586208,0.62222224
237,0.0027586208,0.6333333
238,0.0027586208,0.64444447
239,0.0027586208,0.65555555
240,0.0027586208,0.6666667
241,0.0027586208,0.67777777
242,0.0027586208,0.6888889
243,0.0027586208,0.7
244,0.0027586208,0.7111111
245,0.0027586208,0.7222222
246,0.0027586208,0.73333335
247,0.0027586208,0.74444443
248,0.0027586208,0.75555557
249,0.0027586208,0.76666665
250,0.0027586208,0.7777778
251,0.0027586208,0.7888889
252,0.0027586208,0.8
253,0.0027586208,0.8111111
254,0.0027586208,0.82222223
255,0.0027586208,0.8333333
256,0.0027586208,0.84444445
257,0.0027586208,0.85555553
258,0.0027586208,0.8666667
259,0.0027586208,0.87777776
260,0.0027586208,0.8888889
261,0.0027586208,0.9
262,0.0027586208,0.9111111
263,0.0027586208,0.9222222
264,0.0027586208,0.93333334
265,0.0027586208,0.9444444
266,0.0027586208,0.95555556
267,0.0027586208,0.96666664
268,0.0027586208,0.9777778
269,0.0027586208,0.98888886
270,0.004137931,0.0
271,0.004137931,0.011111111
272,0.004137931,0.022222223
273,0.004137931,0.033333335
274,0.004137931,0.044444446
275,0.004137931,0.055555556
276,0.004137931,0.06666667
277,0.004137931,0.07777778
278,0.004137931,0.08888889
279,0.004137931,0.1
280,0.004137931,0.11111111
281,0.004137931,0.12222222
282,0.004137931,0.13333334
283,0.004137931,0.14444445
284,0.004137931,0.15555556
285,0.004137931,0.16666667
286,0.004137931,0.17777778
287,0.004137931,0.18888889
288,0.004137931,0.2
289,0.004137931,0.21111111
290,0.004137931,0.22222222
291,0.004137931,0.23333333
292,0.004137931,0.24444444
293,0.004137931,0.25555557
294,0.004137931,0.26666668
295,0.004137931,0.2777778
296,0.004137931,0.2888889
297,0.004137931,0.3
298,0.004137931,0.31111112
299,0.004137931,0.32222223
300,0.004137931,0.33333334
301,0.004137931,0.34444445
302,0.004137931,0.35555556
303,0.004137931,0.36666667
304,0.004137931,0.37777779
305,0.004137931,0.3888889
306,0.004137931,0.4
307,0.004137931,0.41111112
308,0.004137931,0.42222223
309,0.004137931,0.43333334
310,0.004137931,0.44444445
311,0.004137931,0.45555556
312,0.004137931,0.46666667
313,0.004137931,0.47777778
314,0.004137931,0.4888889
315,0.004137931,0.5
316,0.004137931,0.51111114
317,0.004137931,0.5222222
318,0.004137931,0.53333336
319,0.004137931,0.54444444
320,0.004137931,0.5555556
321,0.004137931,0.56666666
322,0.004137931,0.5777778
323,0.004137931,0.5888889
324,0.004137931,0.6
325,0.004137931,0.6111111
326,0.004137931,0.62222224
327,0.004137931,0.6333333
328,0.004137931,0.64444447
329,0.004137931,0.65555555
330,0.004137931,0.6666667
331,0.004137931,0.67777777
332,0.004137931,0.6888889
333,0.004137931,0.7
334,0.004137931,0.7111111
335,0.004137931,0.7222222
336,0.004137931,0.73333335
337,0.004137931,0.74444443
338,0.004137931,0.75555557
339,0.004137931,0.76666665
340,0.004137931,0.7777778
341,0.004137931,0.7888889
342,0.004137931,0.8
343,0.004137931,0.8111111
344,0.004137931,0.82222223
345,0.004137931,0.8333333
346,0.004137931,0.84444445
347,0.004137931,0.85555553
348,0.004137931,0.8666667
349,0.004137931,0.87777776
350,0.004137931,0.8888889
351,0.004137931,0.9
352,0.004137931,0.9111111
353,0.004137931,0.9222222
354,0.004137931,0.93333334
355,0.004137931,0.9444444
356,0.004137931,0.95555556
357,0.004137931,0.96666664
358,0.004137931,0.9777778
359,0.004137931,0.98888886
360,0.0055172415,0.0
361,0.0055172415,0.011111111
362,0.0055172415,0.022222223
363,0.0055172415,0.033333335
364,0.0055172415,0.044444446
365,0.0055172415,0.055555556
366,0.0055172415,0.06666667
367,0.0055172415,0.07777778
368,0.0055172415,0.08888889
369,0.0055172415,0.1
370,0.0055172415,0.11111111
371,0.0055172415,0.12222222
372,0.0055172415,0.13333334
373,0.0055172415,0.14444445
374,0.0055172415,0.15555556
375,0.0055172415,0.16666667
376,0.0055172415,0.17777778
377,0.0055172415,0.18888889
378,0.0055172415,0.2
379,0.0055172415,0.21111111
380,0.0055172415,0.22222222
381,0.0055172415,0.23333333
382,0.0055172415,0.24444444
383,0.0055172415,0.25555557
384,0.0055172415,0.26666668
385,0.0055172415,0.2777778
386,0.0055172415,0.2888889
387,0.0055172415,0.3
388,0.0055172415,0.31111112
389,0.0055172415,0.32222223
390,0.0055172415,0.33333334
391,0.0055172415,0.34444445
392,0.0055172415,0.35555556
393,0.0055172415,0.36666667
394,0.0055172415,0.37777779
395,0.0055172415,0.3888889
396,0.0055172415,0.4
397,0.0055172415,0.41111112
398,0.0055172415,0.42222223
399,0.0055172415,0.43333334
400,0.0055172415,0.44444445
401,0.0055172415,0.45555556
402,0.0055172415,0.46666667
403,0.0055172415,0.47777778
404,0.0055172415,0.4888889
405,0.0055172415,0.5
406,0.0055172415,0.51111114
407,0.0055172415,0.5222222
408,0.0055172415,0.53333336
409,0.0055172415,0.54444444
410,0.0055172415,0.5555556
411,0.0055172415,0.56666666
412,0.0055172415,0.5777778
413,0.0055172415,0.5888889
414,0.0055172415,0.6
415,0.0055172415,0.6111111
416,0.0055172415,0.62222224
417,0.0055172415,0.6333333
418,0.0055172415,0.64444447
419,0.0055172415,0.65555555
420,0.0055172415,0.6666667
421,0.0055172415,0.67777777
422,0.0055172415,0.6888889
423,0.0055172415,0.7
424,0.0055172415,0.7111111
425,0.0055172415,0.7222222
426,0.0055172415,0.73333335
427,0.0055172415,0.74444443
428,0.0055172415,0.75555557
429,0.0055172415,0.76666665
430,0.0055172415,0.7777778
431,0.0055172415,0.7888889
432,0.0055172415,0.8
433,0.0055172415,0.8111111
434,0.0055172415,0.82222223
435,0.0055172415,0.8333333
436,0.0055172415,0.84444445
437,0.0055172415,0.85555553
438,0.0055172415,0.8666667
439,0.0055172415,0.87777776
440,0.0055172415,0.8888889
441,0.0055172415,0.9
442,0.0055172415,0.9111111
443,0.0055172415,0.9222222
444,0.0055172415,0.93333334
445,0.0055172415,0.9444444
446,0.0055172415,0.95555556
447,0.0055172415,0.96666664
448,0.0055172415,0.9777778
449,0.0055172415,0.98888886
450,0.0068965517,0.0
451,0.0068965517,0.011111111
452,0.0068965517,0.022222223
453,0.0068965517,0.033333335
454,0.0068965517,0.044444446
455,0.0068965517,0.055555556
456,0.0068965517,0.06666667
457,0.0068965517,0.07777778
458,0.0068965517,0.08888889
459,0.0068965517,0.1
460,0.0068965517,0.11111111
461,0.0068965517,0.12222222
462,0.0068965517,0.13333334
463,0.0068965517,0.14444445
464,0.0068965517,0.15555556
465,0.0068965517,0.16666667
466,0.0068965517,0.17777778
467,0.0068965517,0.18888889
468,0.0068965517,0.2
469,0.0068965517,0.21111111
470,0.0068965517,0.22222222
471,0.0068965517,0.23333333
472,0.0068965517,0.24444444
473,0.0068965517,0.25555557
474,0.0068965517,0.26666668
475,0.0068965517,0.2777778
476,0.0068965517,0.2888889
477,0.0068965517,0.3
478,0.0068965517,0.31111112
479,0.0068965517,0.32222223
480,0.0068965517,0.33333334
481,0.0068965517,0.34444445
482,0.0068965517,0.35555556
483,0.0068965517,0.36666667
484,0.0068965517,0.37777779
485,0.0068965517,0.3888889
486,0.0068965517,0.4
487,0.0068965517,0.41111112
488,0.0068965517,0.42222223
489,0.0068965517,0.43333334
490,0.0068965517,0.44444445
491,0.0068965517,0.45555556
492,0.0068965517,0.46666667
493,0.0068965517,0.47777778
494,0.0068965517,0.4888889
495,0.0068965517,0.5
496,0.0068965517,0.51111114
497,0.0068965517,0.5222222
498,0.0068965517,0.53333336
499,0.0068965517,0.54444444
500,0.0068965517,0.5555556
501,0.0068965517,0.56666666
502,0.0068965517,0.5777778
503,0.0068965517,0.5888889
504,0.0068965517,0.6
505,0.0068965517,0.6111111
506,0.0068965517,0.62222224
507,0.0068965517,0.6333333
508,0.0068965517,0.64444447
509,0.0068965517,0.65555555
510,0.0068965517,0.6666667
511,0.0068965517,0.67777777
512,0.0068965517,0.6888889
513,0.0068965517,0.7
514,0.0068965517,0.7111111
515,0.0068965517,0.7222222
516,0.0068965517,0.73333335
517,0.0068965517,0.74444443
518,0.0068965517,0.75555557
519,0.0068965517,0.76666665
520,0.0068965517,0.7777778
521,0.0068965517,0.7888889
522,0.0068965517,0.8
523,0.0068965517,0.8111111
524,0.0068965517,0.82222223
525,0.0068965517,0.8333333
526,0.0068965517,0.84444445
527,0.0068965517,0.85555553
528,0.0068965517,0.8666667
529,0.0068965517,0.87777776
530,0.0068965517,0.8888889
531,0.0068965517,0.9
532,0.0068965517,0.9111111
533,0.0068965517,0.9222222
534,0.0068965517,0.93333334
535,0.0068965517,0.9444444
536,0.0068965517,0.95555556
537,0.0068965517,0.96666664
538,0.0068965517,0.9777778
539,0.0068965517,0.98888886
540,0.008275862,0.0
541,0.008275862,0.011111111
542,0.008275862,0.022222223
543,0.008275862,0.033333335
544,0.008275862,0.044444446
545,0.008275862,0.055555556
546,0.008275862,0.06666667
547,0.008275862,0.07777778
548,0.008275862,0.08888889
549,0.008275862,0.1
550,0.008275862,0.11111111
551,0.008275862,0.12222222
552,0.008275862,0.13333334
553,0.008275862,0.14444445
554,0.008275862,0.15555556
555,0.008275862,0.16666667
556,0.008275862,0.17777778
557,0.008275862,0.18888889
558,0.008275862,0.2
559,0.008275862,0.21111111
560,0.008275862,0.22222222
561,0.008275862,0.23333333
562,0.008275862,0.24444444
563,0.008275862,0.25555557
564,0.008275862,0.26666668
565,0.008275862,0.2777778
566,0.008275862,0.2888889
567,0.008275862,0.3
568,0.008275862,0.31111112
569,0.008275862,0.32222223
570,0.008275862,0.33333334
571,0.008275862,0.34444445
572,0.008275862,0.35555556
573,0.008275862,0.36666667
574,0.008275862,0.37777779
575,0.008275862,0.3888889
576,0.008275862,0.4
577,0.008275862,0.41111112
578,0.008275862,0.42222223
579,0.008275862,0.43333334
580,0.008275862,0.44444445
581,0.008275862,0.45555556
582,0.008275862,0.46666667
583,0.008275862,0.47777778
584,0.008275862,0.4888889
585,0.008275862,0.5
586,0.008275862,0.51111114
587,0.008275862,0.5222222
588,0.008275862,0.53333336
589,0.008275862,0.54444444
590,0.008275862,0.5555556
591,0.008275862,0.56666666
592,0.008275862,0.5777778
593,0.008275862,0.5888889
594,0.008275862,0.6
595,0.008275862,0.6111111
596,0.008275862,0.62222224
597,0.008275862,0.6333333
598,0.008275862,0.64444447
599,0.008275862,0.65555555
600,0.008275862,0.6666667
601,0.008275862,0.67777777
602,0.008275862,0.6888889
603,0.008275862,0.7
604,0.008275862,0.7111111
605,0.008275862,0.7222222
606,0.008275862,0.73333335
607,0.008275862,0.74444443
608,0.008275862,0.75555557
609,0.008275862,0.76666665
610,0.008275862,0.7777778
611,0.008275862,0.7888889
612,0.008275862,0.8
613,0.008275862,0.8111111
614,0.008275862,0.82222223
615,0.008275862,0.8333333
616,0.008275862,0.84444445
617,0.008275862,0.85555553
618,0.008275862,0.8666667
619,0.008275862,0.87777776
620,0.008275862,0.8888889
621,0.008275862,0.9
622,0.008275862,0.9111111
623,0.008275862,0.9222222
624,0.008275862,0.93333334
625,0.008275862,0.9444444
626,0.008275862,0.95555556
627,0.008275862,0.96666664
628,0.008275862,0.9777778
629,0.008275862,0.98888886
630,0.009655172,0.0
631,0.009655172,0.011111111
632,0.009655172,0.022222223
633,0.009655172,0.033333335
634,0.009655172,0.044444446
635,0.009655172,0.055555556
636,0.009655172,0.06666667
637,0.009655172,0.07777778
638,0.009655172,0.08888889
639,0.009655172,0.1
640,0.009655172,0.11111111
641,0.009655172,0.12222222
642,0.009655172,0.13333334
643,0.009655172,0.14444445
644,0.009655172,0.15555556
645,0.009655172,0.16666667
646,0.009655172,0.17777778
647,0.009655172,0.18888889
648,0.009655172,0.2
649,0.009655172,0.21111111
650,0.009655172,0.22222222
651,0.009655172,0.23333333
652,0.009655172,0.24444444
653,0.009655172,0.25555557
654,0.009655172,0.26666668
655,0.009655172,0.2777778
656,0.009655172,0.2888889
657,0.009655172,0.3
658,0.009655172,0.31111112
659,0.009655172,0.32222223
660,0.009655172,0.33333334
661,0.009655172,0.34444445
662,0.009655172,0.35555556
663,0.009655172,0.36666667
664,0.009655172,0.37777779
665,0.009655172,0.3888889
666,0.009655172,0.4
667,0.009655172,0.41111112
668,0.009655172,0.42222223
669,0.009655172,0.43333334
670,0.009655172,0.44444445
671,0.009655172,0.45555556
672,0.009655172,0.46666667
673,0.009655172,0.47777778
674,0.009655172,0.4888889
675,0.009655172,0.5
676,0.009655172,0.51111114
677,0.009655172,0.5222222
678,0.009655172,0.53333336
679,0.009655172,0.54444444
680,0.009655172,0.5555556
681,0.009655172,0.56666666
682,0.009655172,0.5777778
683,0.009655172,0.5888889
684,0.009655172,0.6
685,0.009655172,0.6111111
686,0.009655172,0.62222224
687,0.009655172,0.6333333
688,0.009655172,0.64444447
689,0.009655172,0.65555555
690,0.009655172,0.6666667
691,0.009655172,0.67777777
692,0.009655172,0.6888889
693,0.009655172,0.7
694,0.009655172,0.7111111
695,0.009655172,0.7222222
696,0.009655172,0.73333335
697,0.009655172,0.74444443
698,0.009655172,0.75555557
699,0.009655172,0.76666665
700,0.009655172,0.7777778
701,0.009655172,0.7888889
702,0.009655172,0.8
703,0.009655172,0.8111111
704,0.009655172,0.82222223
705,0.009655172,0.8333333
706,0.009655172,0.84444445
707,0.009655172,0.85555553
708,0.009655172,0.8666667
709,0.009655172,0.87777776
710,0.009655172,0.8888889
711,0.009655172,0.9
712,0.009655172,0.9111111
713,0.009655172,0.9222222
714,0.009655172,0.93333334
715,0.009655172,0.9444444
716,0.009655172,0.95555556
717,0.009655172,0.96666664
718,0.009655172,0.9777778
719,0.009655172,0.98888886
720,0.011034483,0.0
721,0.011034483,0.011111111
722,0.011034483,0.022222223
723,0.011034483,0.033333335
724,0.011034483,0.044444446
725,0.011034483,0.055555556
726,0.011034483,0.06666667
727,0.011034483,0.07777778
728,0.011034483,0.08888889
729,0.011034483,0.1
730,0.011034483,0.11111111
731,0.011034483,0.12222222
732,0.011034483,0.13333334
733,0.011034483,0.14444445
734,0.011034483,0.15555556
735,0.011034483,0.16666667
736,0.011034483,0.17777778
737,0.011034483,0.18888889
738,0.011034483,0.2
739,0.011034483,0.21111111
740,0.011034483,0.22222222
741,0.011034483,0.23333333
742,0.011034483,0.24444444
743,0.011034483,0.25555557
744,0.011034483,0.26666668
745,0.011034483,0.2777778
746,0.011034483,0.2888889
747,0.011034483,0.3
748,0.011034483,0.31111112
749,0.011034483,0.32222223
750,0.011034483,0.33333334
751,0.011034483,0.34444445
752,0.011034483,0.35555556
753,0.011034483,0.36666667
754,0.011034483,0.37777779
755,0.011034483,0.3888889
756,0.011034483,0.4
757,0.011034483,0.41111112
758,0.011034483,0.42222223
759,0.011034483,0.43333334
760,0.011034483,0.44444445
761,0.011034483,0.45555556
762,0.011034483,0.46666667
763,0.011034483,0.47777778
764,0.011034483,0.4888889
765,0.011034483,0.5
766,0.011034483,0.51111114
767,0.011034483,0.5222222
768,0.011034483,0.53333336
769,0.011034483,0.54444444
770,0.011034483,0.5555556
771,0.011034483,0.56666666
772,0.011034483,0.5777778
773,0.011034483,0.5888889
774,0.011034483,0.6
775,0.011034483,0.6111111
776,0.011034483,0.62222224
777,0.011034483,0.6333333
778,0.011034483,0.64444447
779,0.011034483,0.65555555
780,0.011034483,0.6666667
781,0.011034483,0.67777777
782,0.011034483,0.6888889
783,0.011034483,0.7
784,0.011034483,0.7111111
785,0.011034483,0.7222222
786,0.011034483,0.73333335
787,0.011034483,0.74444443
788,0.011034483,0.75555557
789,0.011034483,0.76666665
790,0.011034483,0.7777778
791,0.011034483,0.7888889
792,0.011034483,0.8
793,0.011034483,0.8111111
794,0.011034483,0.82222223
795,0.011034483,0.8333333
796,0.011034483,0.84444445
797,0.011034483,0.85555553
798,0.011034483,0.8666667
799,0.011034483,0.87777776
800,0.011034483,0.8888889
801,0.011034483,0.9
802,0.011034483,0.9111111
803,0.011034483,0.9222222
804,0.011034483,0.93333334
805,0.011034483,0.9444444
806,0.011034483,0.95555556
807,0.011034483,0.96666664
808,0.011034483,0.9777778
809,0.011034483,0.98888886
810,0.012413793,0.0
811,0.012413793,0.011111111
812,0.012413793,0.022222223
813,0.012413793,0.033333335
814,0.012413793,0.044444446
815,0.012413793,0.055555556
816,0.012413793,0.06666667
817,0.012413793,0.07777778
818,0.012413793,0.08888889
819,0.012413793,0.1
820,0.012413793,0.11111111
821,0.012413793,0.12222222
822,0.012413793,0.13333334
823,0.012413793,0.14444445
824,0.012413793,0.15555556
825,0.012413793,0.16666667
826,0.012413793,0.17777778
827,0.012413793,0.18888889
828,0.012413793,0.2
829,0.012413793,0.21111111
830,0.012413793,0.22222222
831,0.012413793,0.23333333
832,0.012413793,0.24444444
833,0.012413793,0.25555557
834,0.012413793,0.26666668
835,0.012413793,0.2777778
836,0.012413793,0.2888889
837,0.012413793,0.3
838,0.012413793,0.31111112
839,0.012413793,0.32222223
840,0.012413793,0.33333334
841,0.012413793,0.34444445
842,0.012413793,0.35555556
843,0.012413793,0.36666667
844,0.012413793,0.37777779
845,0.012413793,0.3888889
846,0.012413793,0.4
847,0.012413793,0.41111112
848,0.012413793,0.42222223
849,0.012413793,0.43333334
850,0.012413793,0.44444445
851,0.012413793,0.45555556
852,0.012413793,0.46666667
853,0.012413793,0.47777778
854,0.012413793,0.4888889
855,0.012413793,0.5
856,0.012413793,0.51111114
857,0.012413793,0.5222222
858,0.012413793,0.53333336
859,0.012413793,0.54444444
860,0.012413793,0.5555556
861,0.012413793,0.56666666
862,0.012413793,0.5777778
863,0.012413793,0.5888889
864,0.012413793,0.6
865,0.012413793,0.6111111
866,0.012413793,0.62222224
867,0.012413793,0.6333333
868,0.012413793,0.64444447
869,0.012413793,0.65555555
870,0.012413793,0.6666667
871,0.012413793,0.67777777
872,0.012413793,0.6888889
873,0.012413793,0.7
874,0.012413793,0.7111111
875,0.012413793,0.7222222
876,0.012413793,0.73333335
877,0.012413793,0.74444443
878,0.012413793,0.75555557
879,0.012413793,0.76666665
880,0.012413793,0.7777778
881,0.012413793,0.7888889
882,0.012413793,0.8
883,0.012413793,0.8111111
884,0.012413793,0.82222223
885,0.012413793,0.8333333
886,0.012413793,0.84444445
887,0.012413793,0.85555553
888,0.012413793,0.8666667
889,0.012413793,0.87777776
890,0.012413793,0.8888889
891,0.012413793,0.9
892,0.012413793,0.9111111
893,0.012413793,0.9222222
894,0.012413793,0.93333334
895,0.012413793,0.9444444
896,0.012413793,0.95555556
897,0.012413793,0.96666664
898,0.012413793,0.9777778
899,0.012413793,0.98888886
900,0.013793103,0.0
901,0.013793103,0.011111111
902,0.013793103,0.022222223
903,0.013793103,0.033333335
904,0.013793103,0.044444446
905,0.013793103,0.055555556
906,0.013793103,0.06666667
907,0.013793103,0.07777778
908,0.013793103,0.08888889
909,0.013793103,0.1
910,0.013793103,0.11111111
911,0.013793103,0.12222222
912,0.013793103,0.13333334
913,0.013793103,0.14444445
914,0.013793103,0.15555556
915,0.013793103,0.16666667
916,0.013793103,0.17777778
917,0.013793103,0.18888889
918,0.013793103,0.2
919,0.013793103,0.21111111
920,0.013793103,0.22222222
921,0.013793103,0.23333333
922,0.013793103,0.24444444
923,0.013793103,0.25555557
924,0.013793103,0.26666668
925,0.013793103,0.2777778
926,0.013793103,0.2888889
927,0.013793103,0.3
928,0.013793103,0.31111112
929,0.013793103,0.32222223
930,0.013793103,0.33333334
931,0.013793103,0.34444445
932,0.013793103,0.35555556
933,0.013793103,0.36666667
934,0.013793103,0.37777779
935,0.013793103,0.3888889
936,0.013793103,0.4
937,0.013793103,0.41111112
938,0.013793103,0.42222223
939,0.013793103,0.43333334
940,0.013793103,0.44444445
941,0.013793103,0.45555556
942,0.013793103,0.46666667
943,0.013793103,0.47777778
944,0.013793103,0.4888889
945,0.013793103,0.5
946,0.013793103,0.51111114
947,0.013793103,0.5222222
948,0.013793103,0.53333336
949,0.013793103,0.54444444
950,0.013793103,0.5555556
951,0.013793103,0.56666666
952,0.013793103,0.5777778
953,0.013793103,0.5888889
954,0.013793103,0.6
955,0.013793103,0.6111111
956,0.013793103,0.62222224
957,0.013793103,0.6333333
958,0.013793103,0.64444447
959,0.013793103,0.65555555
960,0.013793103,0.6666667
961,0.013793103,0.67777777
962,0.013793103,0.6888889
963,0.013793103,0.7
964,0.013793103,0.7111111
965,0.013793103,0.7222222
966,0.013793103,0.73333335
967,0.013793103,0.74444443
968,0.013793103,0.75555557
969,0.013793103,0.76666665
970,0.013793103,0.7777778
971,0.013793103,0.7888889
972,0.013793103,0.8
973,0.013793103,0.8111111
974,0.013793103,0.82222223
975,0.013793103,0.8333333
976,0.013793103,0.84444445
977,0.013793103,0.85555553
978,0.013793103,0.8666667
979,0.013793103,0.87777776
980,0.013793103,0.8888889
981,0.013793103,0.9
982,0.013793103,0.9111111
983,0.013793103,0.9222222
984,0.013793103,0.93333334
985,0.013793103,0.9444444
986,0.013793103,0.95555556
987,0.013793103,0.96666664
988,0.013793103,0.9777778
989,0.013793103,0.98888886
990,0.015172414,0.0
991,0.015172414,0.011111111
992,0.015172414,0.022222223
993,0.015172414,0.033333335
994,0.015172414,0.044444446
995,0.015172414,0.055555556
996,0.015172414,0.06666667
997,0.015172414,0.07777778
998,0.015172414,0.08888889
999,0.015172414,0.1
1000,0.015172414,0.11111111
1001,0.015172414,0.12222222
