0,1
0.0,0.0
0.0,0.011111111
0.0,0.022222223
0.0,0.033333335
0.0,0.044444446
0.0,0.055555556
0.0,0.06666667
0.0,0.07777778
0.0,0.08888889
0.0,0.1
0.0,0.11111111
0.0,0.12222222
0.0,0.13333334
0.0,0.14444445
0.0,0.15555556
0.0,0.16666667
0.0,0.17777778
0.0,0.18888889
0.0,0.2
0.0,0.21111111
0.0,0.22222222
0.0,0.23333333
0.0,0.24444444
0.0,0.25555557
0.0,0.26666668
0.0,0.2777778
0.0,0.2888889
0.0,0.3
0.0,0.31111112
0.0,0.32222223
0.0,0.33333334
0.0,0.34444445
0.0,0.35555556
0.0,0.36666667
0.0,0.37777779
0.0,0.3888889
0.0,0.4
0.0,0.41111112
0.0,0.42222223
0.0,0.43333334
0.0,0.44444445
0.0,0.45555556
0.0,0.46666667
0.0,0.47777778
0.0,0.4888889
0.0,0.5
0.0,0.51111114
0.0,0.5222222
0.0,0.53333336
0.0,0.54444444
0.0,0.5555556
0.0,0.56666666
0.0,0.5777778
0.0,0.5888889
0.0,0.6
0.0,0.6111111
0.0,0.62222224
0.0,0.6333333
0.0,0.64444447
0.0,0.65555555
0.0,0.6666667
0.0,0.67777777
0.0,0.6888889
0.0,0.7
0.0,0.7111111
0.0,0.7222222
0.0,0.73333335
0.0,0.74444443
0.0,0.75555557
0.0,0.76666665
0.0,0.7777778
0.0,0.7888889
0.0,0.8
0.0,0.8111111
0.0,0.82222223
0.0,0.8333333
0.0,0.84444445
0.0,0.85555553
0.0,0.8666667
0.0,0.87777776
0.0,0.8888889
0.0,0.9
0.0,0.9111111
0.0,0.9222222
0.0,0.93333334
0.0,0.9444444
0.0,0.95555556
0.0,0.96666664
0.0,0.9777778
0.0,0.98888886
0.0013793104,0.0
0.0013793104,0.011111111
0.0013793104,0.022222223
0.0013793104,0.033333335
0.0013793104,0.044444446
0.0013793104,0.055555556
0.0013793104,0.06666667
0.0013793104,0.07777778
0.0013793104,0.08888889
0.0013793104,0.1
0.0013793104,0.11111111
0.0013793104,0.12222222
0.0013793104,0.13333334
0.0013793104,0.14444445
0.0013793104,0.15555556
0.0013793104,0.16666667
0.0013793104,0.17777778
0.0013793104,0.18888889
0.0013793104,0.2
0.0013793104,0.21111111
0.0013793104,0.22222222
0.0013793104,0.23333333
0.0013793104,0.24444444
0.0013793104,0.25555557
0.0013793104,0.26666668
0.0013793104,0.2777778
0.0013793104,0.2888889
0.0013793104,0.3
0.0013793104,0.31111112
0.0013793104,0.32222223
0.0013793104,0.33333334
0.0013793104,0.34444445
0.0013793104,0.35555556
0.0013793104,0.36666667
0.0013793104,0.37777779
0.0013793104,0.3888889
0.0013793104,0.4
0.0013793104,0.41111112
0.0013793104,0.42222223
0.0013793104,0.43333334
0.0013793104,0.44444445
0.0013793104,0.45555556
0.0013793104,0.46666667
0.0013793104,0.47777778
0.0013793104,0.4888889
0.0013793104,0.5
0.0013793104,0.51111114
0.0013793104,0.5222222
0.0013793104,0.53333336
0.0013793104,0.54444444
0.0013793104,0.5555556
0.0013793104,0.56666666
0.0013793104,0.5777778
0.0013793104,0.5888889
0.0013793104,0.6
0.0013793104,0.6111111
0.0013793104,0.62222224
0.0013793104,0.6333333
0.0013793104,0.64444447
0.0013793104,0.65555555
0.0013793104,0.6666667
0.0013793104,0.67777777
0.0013793104,0.6888889
0.0013793104,0.7
0.0013793104,0.7111111
0.0013793104,0.7222222
0.0013793104,0.73333335
0.0013793104,0.74444443
0.0013793104,0.75555557
0.0013793104,0.76666665
0.0013793104,0.7777778
0.0013793104,0.7888889
0.0013793104,0.8
0.0013793104,0.8111111
0.0013793104,0.82222223
0.0013793104,0.8333333
0.0013793104,0.84444445
0.0013793104,0.85555553
0.0013793104,0.8666667
0.0013793104,0.87777776
0.0013793104,0.8888889
0.0013793104,0.9
0.0013793104,0.9111111
0.0013793104,0.9222222
0.0013793104,0.93333334
0.0013793104,0.9444444
0.0013793104,0.95555556
0.0013793104,0.96666664
0.0013793104,0.9777778
0.0013793104,0.98888886
0.0027586208,0.0
0.0027586208,0.011111111
0.0027586208,0.022222223
0.0027586208,0.033333335
0.0027586208,0.044444446
0.0027586208,0.055555556
0.0027586208,0.06666667
0.0027586208,0.07777778
0.0027586208,0.08888889
0.0027586208,0.1
0.0027586208,0.11111111
0.0027586208,0.12222222
0.0027586208,0.13333334
0.0027586208,0.14444445
0.0027586208,0.15555556
0.0027586208,0.16666667
0.0027586208,0.17777778
0.0027586208,0.18888889
0.0027586208,0.2
0.0027586208,0.21111111
0.0027586208,0.22222222
0.0027586208,0.23333333
0.0027586208,0.24444444
0.0027586208,0.25555557
0.0027586208,0.26666668
0.0027586208,0.2777778
0.0027586208,0.2888889
0.0027586208,0.3
0.0027586208,0.31111112
0.0027586208,0.32222223
0.0027586208,0.33333334
0.0027586208,0.34444445
0.0027586208,0.35555556
0.0027586208,0.36666667
0.0027586208,0.37777779
0.0027586208,0.3888889
0.0027586208,0.4
0.0027586208,0.41111112
0.0027586208,0.42222223
0.0027586208,0.43333334
0.0027586208,0.44444445
0.0027586208,0.45555556
0.0027586208,0.46666667
0.0027586208,0.47777778
0.0027586208,0.4888889
0.0027586208,0.5
0.0027586208,0.51111114
0.0027586208,0.5222222
0.0027586208,0.53333336
0.0027586208,0.54444444
0.0027586208,0.5555556
0.0027586208,0.56666666
0.0027586208,0.5777778
0.0027586208,0.5888889
0.0027586208,0.6
0.0027586208,0.6111111
0.0027586208,0.62222224
0.0027586208,0.6333333
0.0027586208,0.64444447
0.0027586208,0.65555555
0.0027586208,0.6666667
0.0027586208,0.67777777
0.0027586208,0.6888889
0.0027586208,0.7
0.0027586208,0.7111111
0.0027586208,0.7222222
0.0027586208,0.73333335
0.0027586208,0.74444443
0.0027586208,0.75555557
0.0027586208,0.76666665
0.0027586208,0.7777778
0.0027586208,0.7888889
0.0027586208,0.8
0.0027586208,0.8111111
0.0027586208,0.82222223
0.0027586208,0.8333333
0.0027586208,0.84444445
0.0027586208,0.85555553
0.0027586208,0.8666667
0.0027586208,0.87777776
0.0027586208,0.8888889
0.0027586208,0.9
0.0027586208,0.9111111
0.0027586208,0.9222222
0.0027586208,0.93333334
0.0027586208,0.9444444
0.0027586208,0.95555556
0.0027586208,0.96666664
0.0027586208,0.9777778
0.0027586208,0.98888886
0.004137931,0.0
0.004137931,0.011111111
0.004137931,0.022222223
0.004137931,0.033333335
0.004137931,0.044444446
0.004137931,0.055555556
0.004137931,0.06666667
0.004137931,0.07777778
0.004137931,0.08888889
0.004137931,0.1
0.004137931,0.11111111
0.004137931,0.12222222
0.004137931,0.13333334
0.004137931,0.14444445
0.004137931,0.15555556
