,0
434,0.32574725
435,0.220948
436,0.31065148
437,0.0
438,0.7184852
439,0.0
440,0.41424826
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.5707472
448,0.18406914
449,0.0
450,0.0
451,0.0
452,0.01866725
453,1.1267767
454,0.17927459
455,0.0
456,0.0
457,0.49668515
458,0.4862073
459,0.29287568
460,0.0
461,0.0
462,0.043045744
463,0.51513535
464,0.3373434
465,0.31146663
466,0.0
467,0.0
468,0.5529106
469,0.61216897
470,0.42098582
471,0.0
472,0.0
473,0.020409975
474,0.0
475,0.21147393
476,0.20964956
477,0.0
478,0.8700012
479,0.0
480,0.504899
481,0.15794955
482,0.0
483,0.58695406
484,0.0
485,0.09874528
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.42597988
494,0.0
495,0.097109936
496,0.0
497,0.3369589
498,0.112140186
499,0.0
500,0.20534839
501,0.758444
502,0.32240355
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.5666861
510,0.0
511,0.8022383
512,0.0
513,0.012862918
514,0.0
515,0.0
516,1.1101117
517,0.19962877
518,0.0
519,0.4165255
520,0.0
521,0.2493648
522,0.8311523
523,0.105937615
524,0.0
525,0.096534856
526,0.0
527,0.0
528,0.0
529,0.37012488
530,0.61457205
531,0.0
532,0.09466241
533,0.37565723
534,0.0
535,0.0231934
536,0.0
537,0.079414696
538,0.29114163
539,0.0
540,0.37411138
541,0.06600275
542,0.24033266
543,0.04557513
544,0.0
545,0.4641325
546,0.0
547,0.49486867
548,0.0
549,0.0
550,0.28083935
551,0.5731181
552,0.0
553,0.05859499
554,0.35398206
555,0.11441563
556,0.11751149
557,0.021400133
558,0.0
559,0.709697
560,0.73103946
561,0.0
562,0.0
563,0.0
564,0.4910935
565,0.45029792
566,0.0
567,0.07571257
568,0.45522863
569,0.0
570,0.0
571,0.15521778
572,0.0
573,0.0
574,0.3054815
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.2891804
581,0.0
582,0.0
583,0.17620985
584,0.0
585,0.42134804
586,0.0
587,0.5127504
588,0.0
589,0.0
590,0.17028566
591,0.92127264
592,0.43430048
593,0.0
594,0.28782946
595,0.0
596,0.02721538
597,0.34657696
598,0.0
599,0.0
600,0.29888603
601,0.20788833
602,0.0
603,0.4800293
604,0.0
605,0.40596613
606,0.19680855
607,0.9422696
608,0.017527375
609,0.0
610,0.0
611,0.0
612,0.5896617
613,0.23979348
614,0.43186593
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.36104077
621,0.11250366
622,0.0
623,0.50774324
624,0.6640657
625,0.24757586
626,0.0
627,0.0
628,0.7875469
629,0.014357346
630,0.0
631,0.0
632,0.48540998
633,0.17139496
634,0.4127351
635,0.056000106
636,0.0
637,0.0
638,0.46211618
